Question,Answer,Notes
How many references are in the paper 'Efficient Temporal Sentence Grounding in Videos with Multi-Teacher Knowledge Distillation'?,31,##Title: Efficient Temporal Sentence Grounding in Videos with Multi-Teacher Knowledge Distillation
How many citations does the paper 'Efficient Temporal Sentence Grounding in Videos with Multi-Teacher Knowledge Distillation' have?,7,##Title: Efficient Temporal Sentence Grounding in Videos with Multi-Teacher Knowledge Distillation
What is the citation count of 'Efficient Temporal Sentence Grounding in Videos with Multi-Teacher Knowledge Distillation' have?,7,##Title: Efficient Temporal Sentence Grounding in Videos with Multi-Teacher Knowledge Distillation
How many influential citations does the paper 'Efficient Temporal Sentence Grounding in Videos with Multi-Teacher Knowledge Distillation' have?,0,##Title: Efficient Temporal Sentence Grounding in Videos with Multi-Teacher Knowledge Distillation
Is the paper 'Efficient Temporal Sentence Grounding in Videos with Multi-Teacher Knowledge Distillation' open access?,Yes,##Title: Efficient Temporal Sentence Grounding in Videos with Multi-Teacher Knowledge Distillation
What is the open access PDF URL of the paper titled 'Efficient Temporal Sentence Grounding in Videos with Multi-Teacher Knowledge Distillation'?,https://arxiv.org/pdf/2308.03725,##Title: Efficient Temporal Sentence Grounding in Videos with Multi-Teacher Knowledge Distillation
What are the fields of study for the paper 'Efficient Temporal Sentence Grounding in Videos with Multi-Teacher Knowledge Distillation'?,Computer Science,##Title: Efficient Temporal Sentence Grounding in Videos with Multi-Teacher Knowledge Distillation
What is the journal name for the paper 'Efficient Temporal Sentence Grounding in Videos with Multi-Teacher Knowledge Distillation'?,"ArXiv, volume: abs/2308.03725; ArXiv",##Title: Efficient Temporal Sentence Grounding in Videos with Multi-Teacher Knowledge Distillation
Who are the authors of the paper 'Efficient Temporal Sentence Grounding in Videos with Multi-Teacher Knowledge Distillation'?,"Renjie Liang, Yiming Yang, Hui Lu, Li Li",##Title: Efficient Temporal Sentence Grounding in Videos with Multi-Teacher Knowledge Distillation
Who is the first author of the paper 'Efficient Temporal Sentence Grounding in Videos with Multi-Teacher Knowledge Distillation'?,Renjie Liang,##Title: Efficient Temporal Sentence Grounding in Videos with Multi-Teacher Knowledge Distillation
What is the TLDR summary of the paper 'Efficient Temporal Sentence Grounding in Videos with Multi-Teacher Knowledge Distillation'?,"A novel efficient multi-teacher model (EMTM) based on knowledge distillation to transfer diverse knowledge from both heterogeneous and isomorphic networks is proposed, which is both effective and efficient without bells and whistles.",##Title: Efficient Temporal Sentence Grounding in Videos with Multi-Teacher Knowledge Distillation
