Question,Answer,Notes
In what year was the paper 'SHAP-based Prediction of Mother's History of Depression to Understand the Influence on Child Behavior' published?,2023,"##Author: Louis-Philippe Morency, ##Title: SHAP-based Prediction of Mother's History of Depression to Understand the Influence on Child Behavior"
How many references are in the paper 'SHAP-based Prediction of Mother's History of Depression to Understand the Influence on Child Behavior'?,36,"##Author: Louis-Philippe Morency, ##Title: SHAP-based Prediction of Mother's History of Depression to Understand the Influence on Child Behavior"
How many citations does the paper 'SHAP-based Prediction of Mother's History of Depression to Understand the Influence on Child Behavior' have?,0,"##Author: Louis-Philippe Morency, ##Title: SHAP-based Prediction of Mother's History of Depression to Understand the Influence on Child Behavior"
What is the citation count of 'SHAP-based Prediction of Mother's History of Depression to Understand the Influence on Child Behavior' have?,0,"##Author: Louis-Philippe Morency, ##Title: SHAP-based Prediction of Mother's History of Depression to Understand the Influence on Child Behavior"
How many influential citations does the paper 'SHAP-based Prediction of Mother's History of Depression to Understand the Influence on Child Behavior' have?,0,"##Author: Louis-Philippe Morency, ##Title: SHAP-based Prediction of Mother's History of Depression to Understand the Influence on Child Behavior"
Is the paper 'SHAP-based Prediction of Mother's History of Depression to Understand the Influence on Child Behavior' open access?,Yes,"##Author: Louis-Philippe Morency, ##Title: SHAP-based Prediction of Mother's History of Depression to Understand the Influence on Child Behavior"
What is the open access PDF URL of the paper titled 'SHAP-based Prediction of Mother's History of Depression to Understand the Influence on Child Behavior'?,https://dl.acm.org/doi/pdf/10.1145/3577190.3614136,"##Author: Louis-Philippe Morency, ##Title: SHAP-based Prediction of Mother's History of Depression to Understand the Influence on Child Behavior"
What are the fields of study for the paper titled 'SHAP-based Prediction of Mother's History of Depression to Understand the Influence on Child Behavior'?,Computer Science,"##Author: Louis-Philippe Morency, ##Title: SHAP-based Prediction of Mother's History of Depression to Understand the Influence on Child Behavior"
What is the journal name for the paper titled 'SHAP-based Prediction of Mother's History of Depression to Understand the Influence on Child Behavior'?,Proceedings of the 25th International Conference on Multimodal Interaction,"##Author: Louis-Philippe Morency, ##Title: SHAP-based Prediction of Mother's History of Depression to Understand the Influence on Child Behavior"
Who are the authors of the paper 'SHAP-based Prediction of Mother's History of Depression to Understand the Influence on Child Behavior'?,"Maneesh Bilalpur, Saurabh Hinduja, Laura Cariola, Lisa B. Sheeber, Nicholas B Allen, Louis-Philippe Morency, Jeffrey F. Cohn","##Author: Louis-Philippe Morency, ##Title: SHAP-based Prediction of Mother's History of Depression to Understand the Influence on Child Behavior"
What is the TLDR summary of the paper 'SHAP-based Prediction of Mother's History of Depression to Understand the Influence on Child Behavior'?,TLDR not found,"##Author: Louis-Philippe Morency, ##Title: SHAP-based Prediction of Mother's History of Depression to Understand the Influence on Child Behavior"
