Question,Answer,Notes
In what year was the paper 'Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders' published?,2023,##Title: Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders
How many references are in the paper 'Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders'?,29,##Title: Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders
How many citations does the paper 'Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders' have?,3,##Title: Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders
What is the citation count of 'Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders' have?,3,##Title: Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders
How many influential citations does the paper 'Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders' have?,0,##Title: Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders
Is the paper 'Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders' open access?,Yes,##Title: Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders
What is the open access PDF URL of the paper titled 'Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders'?,openAccessPdf not available,##Title: Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders
What are the fields of study for the paper 'Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders'?,Computer Science,##Title: Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders
What is the journal name for the paper 'Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders'?,"ICASSP 2023 - 2023 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP), pages: 1-5; ICASSP 2023 - 2023 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",##Title: Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders
Who are the authors of the paper 'Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders'?,"Takatomo Kano, A. Ogawa, Marc Delcroix, Roshan Sharma, Kohei Matsuura, Shinji Watanabe",##Title: Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders
Who is the first author of the paper 'Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders'?,Takatomo Kano,##Title: Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders
What is the TLDR summary of the paper 'Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders'?,"This work proposes a speech summarization system that enables E2E summarization from 100 seconds, which is the limit of the conventional method, to up to 10 minutes (i.e., the duration of typical instructional videos on YouTube), and exploits auxiliary text information from ASR transcriptions to improve the modeling capabilities.",##Title: Speech Summarization of Long Spoken Document: Improving Memory Efficiency of Speech/Text Encoders
