Question,Answer,Notes
In which venue was the paper 'From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition' published?,International Conference on Human Factors in Computing Systems,"##Author: Jeffrey Bigham, ##Title: From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition"
In what year was the paper 'From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition' published?,2023,"##Author: Jeffrey Bigham, ##Title: From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition"
How many references are in the paper 'From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition'?,91,"##Author: Jeffrey Bigham, ##Title: From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition"
How many citations does the paper 'From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition' have?,5,"##Author: Jeffrey Bigham, ##Title: From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition"
What is the citation count of 'From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition' have?,5,"##Author: Jeffrey Bigham, ##Title: From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition"
How many influential citations does the paper 'From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition' have?,1,"##Author: Jeffrey Bigham, ##Title: From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition"
Is the paper 'From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition' open access?,Yes,"##Author: Jeffrey Bigham, ##Title: From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition"
What is the open access PDF URL of the paper titled 'From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition'?,https://dl.acm.org/doi/pdf/10.1145/3544548.3581224,"##Author: Jeffrey Bigham, ##Title: From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition"
What are the fields of study for the paper titled 'From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition'?,Computer Science,"##Author: Jeffrey Bigham, ##Title: From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition"
What is the journal name for the paper titled 'From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition'?,Proceedings of the 2023 CHI Conference on Human Factors in Computing Systems,"##Author: Jeffrey Bigham, ##Title: From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition"
Who are the authors of the paper 'From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition'?,"Colin S. Lea, Zifang Huang, Jaya Narain, Lauren Tooley, Dianna Yee, Dung Tien Tran, P. Georgiou, Jeffrey P. Bigham, Leah Findlater","##Author: Jeffrey Bigham, ##Title: From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition"
What is the TLDR summary of the paper 'From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition'?,"Through three technical investigations, it is demonstrated how many common errors can be prevented, resulting in a system that cuts utterances off 79.1% less often and improves word error rate from 25.4% to 9.9%.","##Author: Jeffrey Bigham, ##Title: From User Perceptions to Technical Improvement: Enabling People Who Stutter to Better Use Speech Recognition"
